topic_num,document
29,Customer had visited the Prahran branch to close accounts however this was not doneCustomer had visited the Prahran branch to close accounts however this was not doneInformed customer account has been closed and feedback has been sent to the branch manager
29,social media complaint.  Customer dissatisfied with the closure of the Maleny branch.Branch closureApologised to customer for the closure of the branch and informed him feedback will be passed on to relevant manager.
29,social media complaint.  Customer dissatisfied with the closure of the Maleny branch.Branch closureApologised to customer for the closure of the branch and informed him feedback will be passed on to relevant manager.
29,Customer passing on feedback about how to inform customers that branches are closed. Customer advised that she went to the Kingaroy branch which is 60 kms away only to find out that the branch was closed.Branch not opened.Apologised and advised will pass on feedback
29,The customer is not happy that the branch is closing in his area as the next branch is far from where he lives.Branch closing down.Feedback passed on to District manager.
29,The customer is not happy that the branch is closing in his area as the next branch is far from where he lives.Branch closing down.Feedback passed on to District manager.
29,Customer has provided feedback re branch closureComplaint about branch closureLetter issued apologising to customer and providing details of other banking options
29,Customer has provided feedback re branch closureComplaint about branch closureLetter issued apologising to customer and providing details of other banking options
29,"Customer is not happy that the Cherrybrook branch closedBranch closedapologised to customer about inconvenience, advised that I will pass the feedback via the complaint. Customer is ok with that"
29,"Customer is not happy that the Cherrybrook branch closedBranch closedapologised to customer about inconvenience, advised that I will pass the feedback via the complaint. Customer is ok with that"
29,Customer unhappy about the Ballarat branch closureBranch closureApologised to the customer
29,Customer unhappy about the Ballarat branch closureBranch closureApologised to the customer
29,"Customer advised not happy about every time she goes to the ATM located at the Everton park branch, the ATM is closed.ATM closedFeedback sent to branch manager. Outcome letter sent to customer."
29,Branch closure.Branch closureFeedback passed on.
29,Branch closure.Branch closureFeedback passed on.
29,Branch closure.Branch closureFeedback passed on.
29,Customer is unhappy about Wynnum branch has been closedbranch closure
29,customer is unhappy with the closure of the Thirroul branch  customer is seeking ANZ to look into the staffing of ANZ CORRIMAL and to move the branch to a bigger venuebranch closureletter sent advising feedback has been sent to the DM and Bm and branch closure is an organisational decision and feedback has been passed on
29,customer is unhappy with the closure of the Thirroul branch  customer is seeking ANZ to look into the staffing of ANZ CORRIMAL and to move the branch to a bigger venuebranch closureletter sent advising feedback has been sent to the DM and Bm and branch closure is an organisational decision and feedback has been passed on
29,customer is unhappy with the closure of the Thirroul branch  customer is seeking ANZ to look into the staffing of ANZ CORRIMAL and to move the branch to a bigger venuebranch closureletter sent advising feedback has been sent to the DM and Bm and branch closure is an organisational decision and feedback has been passed on
30,Customer called and advised that he is not a customer of ANZ and can we remove his number from the system.We are calling the wrong number for the customer.apologised and removed number from record.
30,customer complaint due to her mailing address dropping off multiple times - customer wants a formal investigation as to why it keeps happeningmailing address not updatingletter sent to customer apologising and confirming maling address has now been updated to po box
30,"Customer given wrong information, re telegraphic transfer.Customer given wrong information re telegraphic transfer and was charged $28.00 fee$28 given to customer as good will gesture"
30,"Customer has prepared his tax return and a pre-fill report has been completed. Customer has cited and account listed on the pre-fill report which is not relating to him. This issue has caused an inflation in customers interest earned. Customer has submitted his tax return barred the account in question, however is seeking we update the account details to reflect correctly. Customer is also seeking compensation for the time taken to address issue.TFN issueI thanked customer for emailing confirmation of his TFN, I advised customer I have securely destroyed all copies of this correspondence. I advised customer since receiving confirmation we have removed all association of the incorrect account appearing on his tax return. I advised customer his father will need to attend a branch with TFN details to reset on our systems.  I advised customer in resolution to this as well, I am happy to reimburse $500.00 to cover total accountant fees incurred ? accepted. I advised customer to allow 2 business days for the funds to be received. Letter to be sent. Customer is satisfied with this response, Case closed."
30,"Customer has prepared his tax return and a pre-fill report has been completed. Customer has cited and account listed on the pre-fill report which is not relating to him. This issue has caused an inflation in customers interest earned. Customer has submitted his tax return barred the account in question, however is seeking we update the account details to reflect correctly. Customer is also seeking compensation for the time taken to address issue.TFN issueI thanked customer for emailing confirmation of his TFN, I advised customer I have securely destroyed all copies of this correspondence. I advised customer since receiving confirmation we have removed all association of the incorrect account appearing on his tax return. I advised customer his father will need to attend a branch with TFN details to reset on our systems.  I advised customer in resolution to this as well, I am happy to reimburse $500.00 to cover total accountant fees incurred ? accepted. I advised customer to allow 2 business days for the funds to be received. Letter to be sent. Customer is satisfied with this response, Case closed."
30,"Customer has prepared his tax return and a pre-fill report has been completed. Customer has cited and account listed on the pre-fill report which is not relating to him. This issue has caused an inflation in customers interest earned. Customer has submitted his tax return barred the account in question, however is seeking we update the account details to reflect correctly. Customer is also seeking compensation for the time taken to address issue.TFN issueI thanked customer for emailing confirmation of his TFN, I advised customer I have securely destroyed all copies of this correspondence. I advised customer since receiving confirmation we have removed all association of the incorrect account appearing on his tax return. I advised customer his father will need to attend a branch with TFN details to reset on our systems.  I advised customer in resolution to this as well, I am happy to reimburse $500.00 to cover total accountant fees incurred ? accepted. I advised customer to allow 2 business days for the funds to be received. Letter to be sent. Customer is satisfied with this response, Case closed."
30,ATO advised they have located interest earned from accounts which is not under the customer name under his tax file number. Customer would like a letter confirming the accounts he holds with ANZ and he interest he had earned in those account in tax year 15/16.taxable interest reporting issueSent response confirming the account this customer holds with ANZ and  interest earned in 15/16 tax year
30,ATO advised they have located interest earned from accounts which is not under the customer name under his tax file number. Customer would like a letter confirming the accounts he holds with ANZ and he interest he had earned in those account in tax year 15/16.taxable interest reporting issueSent response confirming the account this customer holds with ANZ and  interest earned in 15/16 tax year
30,"Customer advised she called in on 04/09/2017 and requested to get her CRN number and temporary password. Customer advised the CRN and password that was provided to her, belonged to her work colleague.  she called from her work colleagues old phone number . customer wants to be compensated for thisCustomer given someone elses customer registration number and temporary password for internet banking.apologised for what happened and any inconvenience this may have caused, customer stated she called from a company number which has now been given to her after her friend moved position, the staff identified her asked relevant information verified her, but provided her friends CRN and Temp password, hence she accessed the IB.  customer is concern about her future banking, wants to know why it happened, how we can prevent it, want to be compensated for the stress she had and the issues she had with her friend.  apologised for all the issues, advised ANZ does not take things lightly however I cannot promise and guarantee it will never happen, but we do take necessary measures ensure it wont happen .  Advised customer it was not her privacy that was breeched , however I can only re-assure we will take necessary steps to stop this happening. I understand it is a human error where the mobile could have populated her friends detail since she used to have it or listed it .  Advised customer I can only reassure, however I cannot provide any compensation to her . customer advised she will escalate"
30,- account has been set up in the wrong name/companyaccount set up issue -apologised to customer for inconvenience - amended tax year reporting and letter sent to customer apologising for error/delay
30,Customer claims ANZ didn't load the correct Qantas membership # when she opened the account. She missed out on using the points to book flight. Customer wants to be compensated.Qantas membership number loaded incorrectlyApology only
30,"Incorrect complaint issues listed on a duplicated complaintIncorrect issues listed in duplicate ICM complaintApologised to customer regarding incorrect information, advised incorrect issues was caused by a duplication error, and that relevant management were alerted to the matter."
30,"The customer rang up accusing us of giving her the wrong information for One Path insurance, the customer had called us wanting a number for OnePath and we advised Onepath closed at 630pm Sydney time.Update informationfeedback provided."
30,"The customer rang up accusing us of giving her the wrong information for One Path insurance, the customer had called us wanting a number for OnePath and we advised Onepath closed at 630pm Sydney time.Update informationfeedback provided."
30,File open in error.File Loaded in ErrorFile loaded in error
30,Security check upon these people through all bank systemsSecurity check upon all bank systems.Letter sent advising feedback taken.
30,- account has been set up in the wrong name/companyaccount set up issue -apologised to customer for inconvenience - amended tax year reporting and letter sent to customer apologising for error/delay
30,Customer called in regards to cheque book which is been issued under incorrect branch name. she wants to rectified.CUSTOMER called in regards incorrect branch address listed on the cheque book.apology and feedback provided
30,customer adv that she called around a month ago to update address. Instead of WA staff member put VIC. cus wants letter from ANZ stating error.MAOF for account incorrect- cus wants letter outlining error as one statement has wrong details on it .apologised and sent letter regarding incorrect address on file
30,"One of the members of the Association opened a Travel Money Card in their personal name. Instead of their personal account being debited for funds to go on the Travel Card, the Associations Account was debited. Position was rectified by the member transferring funds from their account, to the association. To date, no response has been received from Complaints Resolution Centre. We require a response as a matter of urgency as this has been escalated to me (as the Relationship Manager for Firbank Grammar). Additionally, I attach a response that was prepared by the Branch that made the error. Our client deems the response as unsatisfactory. As stated above, please respond as a matter of urgency as the entire group relationship is being jeopardised by the lack of response.Branch errorCalled the customer and acknowledged her concern -I apologised to the customer and advised the bank admitted there has been an error and we have ensured that this feedback is onforwarded and addressed with the staff member -I assured the customer this was not intentional .  -Customer asked how this debit was allowed to go through , why did the system not stop the transaction  -I explained checks are done manually by the staff member, and once this is done the system will allow the transaction -Customer advised she believes that not an efficient control measure.  -I advised the customer I will pass on this feedback"
31,Credit card payment - Card pay Direct IssueCard pay direct issue$241.52 Goodwill given to customer to resolve complaint.
31,Credit card payment - Card pay Direct IssueCard pay direct issue$241.52 Goodwill given to customer to resolve complaint.
31,customer is under the impression that he has paid the owning balance in full on his credit card in the month of December and believes ANZ has incorrectly calculated the interest on January/feb statement  customer is seeking this to be further investigated.incorrect interest calculations
31,customer called and is inquiring about an interest charge of $ 25.63 on her credit card.   as a resolution customer is seeking a credit of $25.63interest charges on credit cardcredit of $25.63 provided as goodwill to resolve customer complaint
31,Customer not happy on outstanding balance on the ANZ LOW RATE credit card. Customer advised had paid the credit card out on 03/11/2017.Customer enquiry on outstanding balance on closed credit card.Advised customer will credit $50.01 to the ANZ LOW RATE credit card to clear outstanding balance. Customer happy with outcome.
31,Customer not happy on outstanding balance on the ANZ LOW RATE credit card. Customer advised had paid the credit card out on 03/11/2017.Customer enquiry on outstanding balance on closed credit card.Advised customer will credit $50.01 to the ANZ LOW RATE credit card to clear outstanding balance. Customer happy with outcome.
31,Customer not happy on outstanding balance on the ANZ LOW RATE credit card. Customer advised had paid the credit card out on 03/11/2017.Customer enquiry on outstanding balance on closed credit card.Advised customer will credit $50.01 to the ANZ LOW RATE credit card to clear outstanding balance. Customer happy with outcome.
31,Customer called in regards to interest got charged on the current statement. customer advise she did paid the closing balance by due date. customer not happycredit card interest enquiryI have offered customer $36.82 gwg to resolve the issue.
31,Customer called in regards to interest got charged on the current statement. customer advise she did paid the closing balance by due date. customer not happycredit card interest enquiryI have offered customer $36.82 gwg to resolve the issue.
31,Customer called in regards to interest got charged on the current statement. customer advise she did paid the closing balance by due date. customer not happycredit card interest enquiryI have offered customer $36.82 gwg to resolve the issue.
31,Customer advised customer on incorrect payout figure. Customer advised not understanding why her repayments increased when her balance did not change.Customer wanting to know why she was charged extra on her 0% balance transfer over the last 12 months.Have credited $61.11 to clear customer outstanding balance as good will gesture. Outcome letter emailed to customer.
31,"Customer has disputed a transaction for $137.03 dated 04/07/2017. The outcome of the dispute was in the customer's favour. However, as customer was advised not to make repayment for the disputed amount, he was charged with interest on purchase for his July and August statement. Customer seek reimbursement of interest of $166.59.Interest on purchase was charged on credit card because customer was advised not to make payment for the amount for a disputed transationDue to good repayment history, I advised happy to credit interest in goodwill and will credit $166.59 to his credit card today."
31,Customer called and checked why he has been charged $85.73 interest on his credit cardCustomer called and checked why he has been charged $85.73 interest on his credit cardHe is happy with our resolution
31,"Customer closed off his Frequent Flyer Platinum Credit card on 1/09/2017, however he's now received a text saying it has a debit balance of $33.58.Credit Card account has a debit balance.Credited customer's credit card with a goodwill credit $33.58 to clear the debit balance. Customer is happy with the resolution."
31,Customer not happy with outcome on disputed transactions. Customer requesting reimbursement.Customer not happy with outcome on disputed transactionsCustomer advised happy with the credit of $500 to his ANZ PLATINUM card. Customer advised appreciative of outcome.
31,customer has called to make a complaint about her credit card statement. Customer believes that she has been charged interest on the full amount owing including her balance transfer. she believes that anz has misinformed her.customer has called to make a complaint about her credit card statement. Customer believes that she has been charged interest on the full amount owing including her balance transfer.LETTER SENT OUTLINING TS & CS REQURED FOR CUSTOMER AND ATTCHED PDF
31,"Customer complaint with regards to his ANZ Frequent Flyer credit card.  Customer is not happy with the points earned per dollar and how they have reduced. Customer asking what can be offered to him to keep the account open.Reduction in points earned per dollar.I apologise to the customer for the inconvenience, I advise the customer that feedback will be provided to the relevant areas for further review. I advise that the customer is welcome to upgrade the credit card to the ANZ Platinum Frequent Flyer and the process to upgrade. Credited 595 points to the customers account which is the difference between the points he may have earned on the old scheme and what he earned over the last two statement periods. Customer is happy with the resolution to the complaint."
31,"Customer complaint with regards to his ANZ Frequent Flyer credit card.  Customer is not happy with the points earned per dollar and how they have reduced. Customer asking what can be offered to him to keep the account open.Reduction in points earned per dollar.I apologise to the customer for the inconvenience, I advise the customer that feedback will be provided to the relevant areas for further review. I advise that the customer is welcome to upgrade the credit card to the ANZ Platinum Frequent Flyer and the process to upgrade. Credited 595 points to the customers account which is the difference between the points he may have earned on the old scheme and what he earned over the last two statement periods. Customer is happy with the resolution to the complaint."
31,"Customer complaint with regards to his ANZ Frequent Flyer credit card.  Customer is not happy with the points earned per dollar and how they have reduced. Customer asking what can be offered to him to keep the account open.Reduction in points earned per dollar.I apologise to the customer for the inconvenience, I advise the customer that feedback will be provided to the relevant areas for further review. I advise that the customer is welcome to upgrade the credit card to the ANZ Platinum Frequent Flyer and the process to upgrade. Credited 595 points to the customers account which is the difference between the points he may have earned on the old scheme and what he earned over the last two statement periods. Customer is happy with the resolution to the complaint."
31,"Customer complaint with regards to his ANZ Frequent Flyer credit card.  Customer is not happy with the points earned per dollar and how they have reduced. Customer asking what can be offered to him to keep the account open.Reduction in points earned per dollar.I apologise to the customer for the inconvenience, I advise the customer that feedback will be provided to the relevant areas for further review. I advise that the customer is welcome to upgrade the credit card to the ANZ Platinum Frequent Flyer and the process to upgrade. Credited 595 points to the customers account which is the difference between the points he may have earned on the old scheme and what he earned over the last two statement periods. Customer is happy with the resolution to the complaint."
32,"To completely activate your account, please take the following documents to your nominate ANZ branch            * Photo identification . ie Drivers Licence or Passport to be verified.   * For a company Company Certificate of Incorporation.   * As your wife Jane has 50% Shareholding stake in Sterling P Pty Ltd who is the shareholder for Artisan Property Partners Pty Ltd she will also need to be verified.   * Furthermore for a partnership Partnership agreement. If you don't have a formal agreement in writing just write on a letterhead that you are partners in the business, input your full names and have all partners sign it.                  What to do and organise at your nominated ANZ branch      * Signing of the `signature card' and `account authority' form for this account in order to fully activate the account.    * Organise free visa debit card(s).    * Assist you with access to internet banking and or linking this account to you internet banking. Alternatively you can ring ANZ internet banking on 13 33 50 to link this account(s) to your Existing ANZ internet banking.                  Do you, any family members, friends, acquaintances, or business associates have any of the following needs?       * Bank guarantee ? ie rental bond guarantee    * Business Overdraft ? for ongoing cashflow   * Business credit card ? for general business expenses   * Business loan    * Vehicle Finance   * Eftpos\Merchant terminal ? get paid by credit cards from customers   * New Home loan or investment loan   * Compare your existing home or investment loan currently with another bank Vs ANZ            I can assist directly via 1800 602 761 or 03 8693 6422.    I have   * 11 years experience in operating & managing businesses   * 11 years as an ANZ Business Banker   The greatest compliment I can receive is a referral from one of your family members, friends, acquaintances, or business associates.Account opening issuesCustomer informed request referred to branch for KYC to be completed. Apologised to customer and informed him feedback passed on to relevant manager."
32,"To completely activate your account, please take the following documents to your nominate ANZ branch            * Photo identification . ie Drivers Licence or Passport to be verified.   * For a company Company Certificate of Incorporation.   * As your wife Jane has 50% Shareholding stake in Sterling P Pty Ltd who is the shareholder for Artisan Property Partners Pty Ltd she will also need to be verified.   * Furthermore for a partnership Partnership agreement. If you don't have a formal agreement in writing just write on a letterhead that you are partners in the business, input your full names and have all partners sign it.                  What to do and organise at your nominated ANZ branch      * Signing of the `signature card' and `account authority' form for this account in order to fully activate the account.    * Organise free visa debit card(s).    * Assist you with access to internet banking and or linking this account to you internet banking. Alternatively you can ring ANZ internet banking on 13 33 50 to link this account(s) to your Existing ANZ internet banking.                  Do you, any family members, friends, acquaintances, or business associates have any of the following needs?       * Bank guarantee ? ie rental bond guarantee    * Business Overdraft ? for ongoing cashflow   * Business credit card ? for general business expenses   * Business loan    * Vehicle Finance   * Eftpos\Merchant terminal ? get paid by credit cards from customers   * New Home loan or investment loan   * Compare your existing home or investment loan currently with another bank Vs ANZ            I can assist directly via 1800 602 761 or 03 8693 6422.    I have   * 11 years experience in operating & managing businesses   * 11 years as an ANZ Business Banker   The greatest compliment I can receive is a referral from one of your family members, friends, acquaintances, or business associates.Account opening issuesCustomer informed request referred to branch for KYC to be completed. Apologised to customer and informed him feedback passed on to relevant manager."
32,"To completely activate your account, please take the following documents to your nominate ANZ branch            * Photo identification . ie Drivers Licence or Passport to be verified.   * For a company Company Certificate of Incorporation.   * As your wife Jane has 50% Shareholding stake in Sterling P Pty Ltd who is the shareholder for Artisan Property Partners Pty Ltd she will also need to be verified.   * Furthermore for a partnership Partnership agreement. If you don't have a formal agreement in writing just write on a letterhead that you are partners in the business, input your full names and have all partners sign it.                  What to do and organise at your nominated ANZ branch      * Signing of the `signature card' and `account authority' form for this account in order to fully activate the account.    * Organise free visa debit card(s).    * Assist you with access to internet banking and or linking this account to you internet banking. Alternatively you can ring ANZ internet banking on 13 33 50 to link this account(s) to your Existing ANZ internet banking.                  Do you, any family members, friends, acquaintances, or business associates have any of the following needs?       * Bank guarantee ? ie rental bond guarantee    * Business Overdraft ? for ongoing cashflow   * Business credit card ? for general business expenses   * Business loan    * Vehicle Finance   * Eftpos\Merchant terminal ? get paid by credit cards from customers   * New Home loan or investment loan   * Compare your existing home or investment loan currently with another bank Vs ANZ            I can assist directly via 1800 602 761 or 03 8693 6422.    I have   * 11 years experience in operating & managing businesses   * 11 years as an ANZ Business Banker   The greatest compliment I can receive is a referral from one of your family members, friends, acquaintances, or business associates.Account opening issuesCustomer informed request referred to branch for KYC to be completed. Apologised to customer and informed him feedback passed on to relevant manager."
32,duplicate refer to icm 983438duplicate refer to icm 983438duplicate refer to icm 983438
32,duplicate refer to icm 1001939duplicate refer to icm 1001939duplicate refer to icm 1001939
32,Customer not happy she cannot activate her husband's card over the phone or online.primary card holder not able to activate secondary card holder's credit card.Apologised to customer and advised unable to organise activation of secondary card holder?s card. Advised customer her husband will have to call through to organise activation of his card. Advised customer will send her outcome letter.
32,"new account is not KYC compliant - but other account has been opened since 2003.KYC not completed and restraint on account.branch has rectified the profile issues, apologised for the inconveniences we caused."
32,"new account is not KYC compliant - but other account has been opened since 2003.KYC not completed and restraint on account.branch has rectified the profile issues, apologised for the inconveniences we caused."
32,"new account is not KYC compliant - but other account has been opened since 2003.KYC not completed and restraint on account.branch has rectified the profile issues, apologised for the inconveniences we caused."
32,"new account is not KYC compliant - but other account has been opened since 2003.KYC not completed and restraint on account.branch has rectified the profile issues, apologised for the inconveniences we caused."
32,"new account is not KYC compliant - but other account has been opened since 2003.KYC not completed and restraint on account.branch has rectified the profile issues, apologised for the inconveniences we caused."
32,"new account is not KYC compliant - but other account has been opened since 2003.KYC not completed and restraint on account.branch has rectified the profile issues, apologised for the inconveniences we caused."
32,"new account is not KYC compliant - but other account has been opened since 2003.KYC not completed and restraint on account.branch has rectified the profile issues, apologised for the inconveniences we caused."
32,"new account is not KYC compliant - but other account has been opened since 2003.KYC not completed and restraint on account.branch has rectified the profile issues, apologised for the inconveniences we caused."
32,"new account is not KYC compliant - but other account has been opened since 2003.KYC not completed and restraint on account.branch has rectified the profile issues, apologised for the inconveniences we caused."
32,Registration - TRANSACTIONS Customer states he is trying to open a new account to transfer his shares and trade. Requests for the new account to be opened and to be able to trade.Requests to open a share trading account to trade sharescase escalated to One Path to manage
32,"Please help me to connect to e banking, cannot still open my account.Please help me to connect to e banking, cannot still open my account.enquiry"
32,"The customer opened an ANZ Progress Saver account and requested that a new Access card be issued on it. However, she found out that the ANZ Gatton Branch had simply linked the account to her existing Access card from her ANZ Access Advantage Account. She then called the ANZ Contact Centre to have this rectified. She wanted to confirm that a completely new card had been issued and the old card delinked from the Progress Saver account.new card not issuedconfirmed via maude that new card had been issued and old card de-linked"
32,"Customer wants to activate her new debit card, however it can only be activated during set hours of the day but the hours are not suitable for herCustomer wants to activate her new debit card, however believes it can only be activated during set hours of the day but the hours are not suitable for herApologised to customer for inconvenience caused, final response sent"
32,customer is not secondary card holder on her ex partners account and would like to get statement of ex partners credit card from three years ago would like to see transaction done for Bunning's for $1800.personal issues with ex partner. customer not credit card holder would like to have statement for ex partners credit card .Letter sent to customer via email and apologised
33,"evascoj@international advised customer made 3 x International money transfers over the last weekend, that didn't go through.International payment error due to ANZ internet banking system outage.Advised evascoj@international will credit $18 to customer's ANZ Access Advantage Account as gwg and to advise customer credit will show up in 2 business days. Advised evascoj@international to pass on ICM # 985100 to customer"
33,"Telegraphic  funds transfer has not been processed within time frame advised. Funds still in customers account.International transfer not processed in time frame advisedApologised to customer for delay, confirmed information  provided by International Team that no further delay should happen, GWG credit to account for processing fee."
33,International transferred Delayed due to International Team requesting more information to make the transfer.Delay in IMTResolved by JY
33,customer advised made a transfer of $20.00 from her account to her daughters account through go money on the 21st August and the payment was never received so proces the payment again but never received. wants the 2 x $20.00 backgo money transaction not received in other accountapologised to the customer and advised that a funds trance request is the normal process but will credit back $40.00 as a once off good will. customer happy
33,"Customer is not happy that she lost $526.76 on exchange rate when the International payment returned to her Access Advantage account. Customer transferred fund to the UK on 14 Feb 2018 of $6755.53, then customer called beneficiary and has been advised that the account was incorrect. The fund came back to her account on 15 Feb 2018 for $6228.77. Customer would like us to reimburse the loss of $526.76.Customer is not happy about exchange loss on her international transaction refunded back to her ANZ Access AdvantageApologised to customer about what happened on the transaction, advised feedback will be passed onto International team, advised I will process $300 as gwg to cover exchange loss. Customer is ok"
33,"customer transferred funds from account to other account but it is not showing as available, a merchant is trying to direct debit her account but cannot customer needs to know when funds will be available customer has been advised this is due to a system errorib transfer not availablecrediting CUSTOMER $70 as gesture of good will to resolve complaint so merchant can process direct debit customer accepted"
33,"Customer transferred $1700.00 on the 20th of March 2018 via Internet Banking, funds were not received by the recipient Now it's discovered that it was fradulentFunds transfer was not received by the recipient, account was fraudulentUnsuccessful funds recall request"
33,Customer went to bourke street on 19/03 to do a telegraphic transfer but it has not been action.  She was transferring NZ 2400 which is  AUD 2336.46 including fee.  Customer would like to complete the transfer.international telegraphic transfer not actioned.Referred to international to complete transaction. gwg $28.00 for the delay.
33,Customer is not happy with the delay in international fund transfer.International transactionReceived confirmation from Payments Resolution Officer that overseas bank have confirmed credit of fund.  Called customer and advised the same. Customer was very happy. Letter sent.
33,Customer tried to transfer funds to his foreign account but could not do it through internet banking because of technical issue.  Customer wants the fee to be reimbursed.International money transfer fee from ANZ accountCredited $14.00 as once off GWG  advised will not do it again will follow up with IB team
33,"Funds transfer to NZ via phone banking, received $23 less in beneficiary accountnot advised on all fees for international all funds transferGWG $100"
33,Customer  transferred through IB of  100X 2 in Jan 17 through 16th and 3rd   Recipient never received the money   BSB/ Account number is incorrect number as advised by recipientIB fund transferCredited customers account 517881584 by $100.00 as GWG Customer is happy
33,"On 18 August 2017, Customer has transferred $116.61 from her ANZ Online Saver account via an international money transfer through ANZ Internet Banking. Customer is not satisfied that the amount received was less than what was sent. Customer had to complete a separate transfer to account for the loss. Customer is not satisfied that she was not informed if fees would be involved. Customer would like us to investigate further.international amount transferred less than what was receivedI reconfirmed customers concerns. I apologised to customer for any inconvenience, educating customer when funds are transferred internationally, ANZ as the sender transfer the funds to the beneficiary bank. Prior to the funds being received by the beneficiary, it is processed by the intermediary bank. Fees may apply from the beneficiary and/or the intermediary banks however, ANZ is not privy to this information. Will advise customer her feedback has been presented to the relevant business areas for internal review. Will offer customer credit of $32.00 to cover fees incurred as a result of the transfers ? accepted. I advised customer to allow up to 2 business days to receive the funds. Letter to be sent. Case closed."
33,"Customer following up on funds that was transferred to her account on 7/01/18 $27 was transferred from common wealth bankPay anyone transferapologised to customer, advised by customer matter has been resolved"
33,"customer had mistakenly transfer $110 and $495 to BOQ account via IB.  customer did a recall request, $110 was successful where as $495 was not.  customer is seeking $495.00 to be further investigated.recall of funds request unsuccessfulLetter sent to customer confirming recall unsucessful, and as a good will gesture will credit half the amount if $250.00.   customer accepted 250.00 as a resoltion to complaint"
33,"Customer is not happy that she cannot recall fund for mistaken transfer in Internet BankingCustomer is not happy that she cannot recall fund for mistaken transfer in Internet Bankingapologised that we cannot recall the fund, advised that I can offer $500 as gwg to cover half of her loss, customer is happy to accept it"
33,"International payment - beneficiary did not receive the amount in full.International payment not received in full by beneficiaryInvestigation raised to find out what bank charges an additional fee when making an international payment. (beneficiary or intermediary) advised customer I will contact when I get a response. Customer was happy with this. Offered to credit $55 as a one off good will gesture to resolve his complaint, he has been with ANZ for 6 years and has a good history. Customer accepted."
33,Customer requesting return of funds that were incorrectly transferred to a closed account.IncorrectApologised and informed customer to allow 2-3 business days for us to process.
33,Customer requesting return of funds that were incorrectly transferred to a closed account.IncorrectApologised and informed customer to allow 2-3 business days for us to process.
33,case closedcase closed
34,ATM Features - Technical DifficultiesSimple compliant case actioned by BLR: Template #14 :ATM Features - Technical DifficultiesSimple compliant case actioned by BLR Template #14 ATM Features - Technical Difficulties
34,"Poor service individual   I was in your Pacific Fair branch this morning and overheard a very rude Julie (teller 4) dressing down a couple who, from what I heard, wanted to close an account. Clearly Julie was having a bad, or didn't like this man due to his tattoos or accent. I make this assumption as when she served me she couldn't have been nicer, even though it was over the top nice. The couple were clearly embarrassed by the way she spoke to them. I was embarrassed for them and had hoped I'd be served by here just so I could see her name badge. I am ashamed for you ANZ, if this is the type of customer service you have on the frontline.  I'd like to think that ANZ will speak to Julie and give her some advice on good customer service. This is not the first time I've seen her being rude to customersSimple Complaint actioned by BLR - Template 1 ? Poor Service - IndividualSimple Complaint actioned by BLR - Template 1 ? Poor Service - Individual"
34,"Poor service individual   I was in your Pacific Fair branch this morning and overheard a very rude Julie (teller 4) dressing down a couple who, from what I heard, wanted to close an account. Clearly Julie was having a bad, or didn't like this man due to his tattoos or accent. I make this assumption as when she served me she couldn't have been nicer, even though it was over the top nice. The couple were clearly embarrassed by the way she spoke to them. I was embarrassed for them and had hoped I'd be served by here just so I could see her name badge. I am ashamed for you ANZ, if this is the type of customer service you have on the frontline.  I'd like to think that ANZ will speak to Julie and give her some advice on good customer service. This is not the first time I've seen her being rude to customersSimple Complaint actioned by BLR - Template 1 ? Poor Service - IndividualSimple Complaint actioned by BLR - Template 1 ? Poor Service - Individual"
34,Poor customer service.Simple Complaint actioned by BLR - Template 1 ? Poor Service - Individual Simple Complaint actioned by BLR - Template 1 ? Poor Service - Individual
34,Simple Complaint  Poor Service I would like to tell you my service in your Anz branch Murray st today. This is not the only time of the poorly service but today was worse .   Entering your bank Friday 25th August 2017 @ 4.25pm to do a deposit . I was greeted by a staff with an iPad to direct me . I knew where to go. I do it every week. Standing in the line with 6 people after me waiting. With 1 teller operating and 2 people with iPads directing. I get serviced finally by Jeff (who needs to learn how to greet people and smile during his service this is not the first time I have been serviced by him and I get the same grumpy service all the time).my time frame was 25 minutes waiting to do a deposit. I felt sorry for the people after me as they were getting irate on the waiting. I have been a customer of ANZ for over 20 years and your service is getting extremely poorly.   Lift your game ANZ as there is other banks out there .Simple Complaint actioned by BLR - Template 1 ? Poor Service - Individual Simple Complaint actioned by BLR - Template 1 ? Poor Service - Individual
34,Simple Complaint  Poor Service  I got blocked from internet access so had to ring the service line she was Asian so was had to hear her. the security questions where h0w long ago did you open the anz account . how the hell can I remember that its a fcking joke . now I have to go to anz bank I have been this account numbers for many years with out problem the service dept is bulshit . why ask questions that people cant answer with out a lot of research she should asked security questions related to my family etc not what day did you open this account that was along time ago who knows that of the top of their headSimple Complaint actioned by BLR - Template 2 ? Poor Service - GeneralSimple Complaint actioned by BLR - Template 2 ? Poor Service - General
34,Simple Complaint  Poor Service  I got blocked from internet access so had to ring the service line she was Asian so was had to hear her. the security questions where h0w long ago did you open the anz account . how the hell can I remember that its a fcking joke . now I have to go to anz bank I have been this account numbers for many years with out problem the service dept is bulshit . why ask questions that people cant answer with out a lot of research she should asked security questions related to my family etc not what day did you open this account that was along time ago who knows that of the top of their headSimple Complaint actioned by BLR - Template 2 ? Poor Service - GeneralSimple Complaint actioned by BLR - Template 2 ? Poor Service - General
