,ConcernID,IssueID,IssueDescription,ConcernDescription,ResolutionDescription,Clause,keyword_corpus,Breach,Predicted_Breach
26624,COM-503592,COM-503592_1,Permanent closure of branch has not been updated online.,"applied for a travel card and was told it would be available at the Merimbula branch, despite me trying to put in Bega branch. Merimbula has been closed for six months!  Outcome sought fix your website",letter of apology sent to the customer,33,"applied for a travel card and was told it would be available at the Merimbula branch, despite me trying to put in Bega branch. Merimbula has been closed for six months!  Outcome sought fix your websitePermanent closure of branch has not been updated online.letter of apology sent to the customer33",0.0,0.0
26625,COM-503600,COM-503600_1,term deposit reinvested instead of being closed,customer is not happy  that her term deposit has been reinvested although she has sent us a secure mail for the term deposit to be closed and the funds to be transferred to her savings account  customer states that she received a secure mail on the 10/05/2018 thanking her and that her term deposit has been reinvested  customer urgently needs these funds to be credited to her savings account as she is looking to buy a property with these funds.,apologised to the customer for the inconvenience caused as her term deposit has been reinvested instead of being closed advised customer that she needs to go into the branch and close the account by showing ID  advised we will pass feedback about the delay in responding to secure mail to the relevant management to address internally  customer accepted outcome,33,customer is not happy  that her term deposit has been reinvested although she has sent us a secure mail for the term deposit to be closed and the funds to be transferred to her savings account  customer states that she received a secure mail on the 10/05/2018 thanking her and that her term deposit has been reinvested  customer urgently needs these funds to be credited to her savings account as she is looking to buy a property with these funds.term deposit reinvested instead of being closedapologised to the customer for the inconvenience caused as her term deposit has been reinvested instead of being closed advised customer that she needs to go into the branch and close the account by showing ID  advised we will pass feedback about the delay in responding to secure mail to the relevant management to address internally  customer accepted outcome33,0.0,0.0
26634,COM-503699,COM-503699_1,surplus payment on credit card not refunded after closure.,Customer's ANZ FREQUENT FLYER was closed in 2009 but we never refunded the surplus on the card to him. He seek compensation for interest he would have earned if he had invested the funds in deposit products.,Apologised and gwg of $84.00,33,Customer's ANZ FREQUENT FLYER was closed in 2009 but we never refunded the surplus on the card to him. He seek compensation for interest he would have earned if he had invested the funds in deposit products.surplus payment on credit card not refunded after closure.Apologised and gwg of $84.0033,0.0,0.0
26641,COM-503765,COM-503765_2,Unable to redeem points,Customer is unable to redeem Rewards Points on his closed credit card Customer paid Annual Fee in advance. Customer wants fee waived and to be able to redeem points,Good will credit of $110 due to ANZ error.,33,Customer is unable to redeem Rewards Points on his closed credit card Customer paid Annual Fee in advance. Customer wants fee waived and to be able to redeem pointsUnable to redeem pointsGood will credit of $110 due to ANZ error.33,0.0,0.0
26647,COM-503810,COM-503810_1,Customer concerned with amount owing to ANZ as of the understanding his debts have been settled by Pioneer Finance.,"Customer claiming ANZ error when extending his overdraft approx. 12 years ago, when he looked at increasing overdraft & looking at what rate he could get. Customer claims he was offered the standard interest rate of 15%pa at the time but requested a better rate & claimed was advised ANZ could offer 7%pa if secured which he declined on the day. Customer claims he has been terrorised by he liquidators & debt collectors ANZ have employed to recover Debt. Customer claims the consultant slipped in the personal Guarantee without his knowledge, customer advised he did not read full Term & conditions at the time he signed the agreement. Customer has advised the debt recovery agents have advised it's a secured loan with the interest being 7%pa but customer claims he can provide 12years of statements showing interest rate of 15% & wants to know if this is the case, he has been overcharged interest all these years. Customer advised he has dealing with Pioneer, who he claims is terrorising him, making arrangements to reduce amount of debt & when he saves up the amount as he claims he was advised, they would then increase the amount & say it was incorrect. Customer claims in Feb ANZ sent letter saying credit card was also secured. Customer has advised he is close to self harm, given the stress over the last 2 years, dealing with ANZ & their credit agencies.  TL Duchelle Nunes took over the call & will esc.","RESOLUTION  I sincerely apologise for any confusion caused by ANZ. I confirm, as your Business Overdraft debt was sold to Pioneer Credit, ANZ consider this debt finalised. The $36,153.97 mentioned above was in relation to a Commercial credit card. I confirm this debt was assigned to your company Vizi New Media PTY LTD and you have no personal liability in regards to this.  Regarding your inquiry as to whether a listing was placed on your personal credit file. I confirm there has been no listing placed by ANZ on your Equifax Credit File in relation to these debts.  As per your request, I have attached a copy of the documents you signed when accepting the Business Overdraft and Commercial credit card. This is password protected; please use the password format in the SMS I sent to you last night.  Im sorry our service has let you down. Please accept our apologies for any inconvenience this has caused you.",33,"Customer claiming ANZ error when extending his overdraft approx. 12 years ago, when he looked at increasing overdraft & looking at what rate he could get. Customer claims he was offered the standard interest rate of 15%pa at the time but requested a better rate & claimed was advised ANZ could offer 7%pa if secured which he declined on the day. Customer claims he has been terrorised by he liquidators & debt collectors ANZ have employed to recover Debt. Customer claims the consultant slipped in the personal Guarantee without his knowledge, customer advised he did not read full Term & conditions at the time he signed the agreement. Customer has advised the debt recovery agents have advised it's a secured loan with the interest being 7%pa but customer claims he can provide 12years of statements showing interest rate of 15% & wants to know if this is the case, he has been overcharged interest all these years. Customer advised he has dealing with Pioneer, who he claims is terrorising him, making arrangements to reduce amount of debt & when he saves up the amount as he claims he was advised, they would then increase the amount & say it was incorrect. Customer claims in Feb ANZ sent letter saying credit card was also secured. Customer has advised he is close to self harm, given the stress over the last 2 years, dealing with ANZ & their credit agencies.  TL Duchelle Nunes took over the call & will esc.Customer concerned with amount owing to ANZ as of the understanding his debts have been settled by Pioneer Finance.RESOLUTION  I sincerely apologise for any confusion caused by ANZ. I confirm, as your Business Overdraft debt was sold to Pioneer Credit, ANZ consider this debt finalised. The $36,153.97 mentioned above was in relation to a Commercial credit card. I confirm this debt was assigned to your company Vizi New Media PTY LTD and you have no personal liability in regards to this.  Regarding your inquiry as to whether a listing was placed on your personal credit file. I confirm there has been no listing placed by ANZ on your Equifax Credit File in relation to these debts.  As per your request, I have attached a copy of the documents you signed when accepting the Business Overdraft and Commercial credit card. This is password protected; please use the password format in the SMS I sent to you last night.  Im sorry our service has let you down. Please accept our apologies for any inconvenience this has caused you.33",0.0,0.0
26653,COM-503850,COM-503850_1,BPay Payment to an incorrect/closed credit card,"Registration FOS 527345 Customer made a BPay payment of $3,500.00 to an incorrect/closed ANZ credit card ending in 300 on 14 April 2018. She states she has not received the funds back from ANZ. She has requested ANZ to return her funds to her ANZ Frequent Flyer Black credit card immediately.","FOS case closed at Registration & Referral stage. Confirmed the total amount of $3,500.00 was credited into customer's ANZ Frequent Flyer Black credit card on 29 May 2018. Advising ANZ is prepared to offer a goodwill payment of $276.81 in full and final settlement of this matter. This amount represents the total amount of interest and fees of $176.81 charged an additional goodwill payment of $100.00. Advised this offer is made as a commercial decision and in recognition of the inconvenience caused. Customer accepted offer. Goodwill payment of $276.81 processed on 4 June 2018.",33,"Registration FOS 527345 Customer made a BPay payment of $3,500.00 to an incorrect/closed ANZ credit card ending in 300 on 14 April 2018. She states she has not received the funds back from ANZ. She has requested ANZ to return her funds to her ANZ Frequent Flyer Black credit card immediately.BPay Payment to an incorrect/closed credit cardFOS case closed at Registration & Referral stage. Confirmed the total amount of $3,500.00 was credited into customer's ANZ Frequent Flyer Black credit card on 29 May 2018. Advising ANZ is prepared to offer a goodwill payment of $276.81 in full and final settlement of this matter. This amount represents the total amount of interest and fees of $176.81 charged an additional goodwill payment of $100.00. Advised this offer is made as a commercial decision and in recognition of the inconvenience caused. Customer accepted offer. Goodwill payment of $276.81 processed on 4 June 2018.33",0.0,0.0
26658,COM-503919,COM-503919_1,Account closure process,I called ANZ to request to close my account . My account was closed with a outstanding balance which I was not informed of . At no point did the customer service representative offered to transfer the remaining balance to an external account . I am very disappointed. I am seeking $50 compensation for the lack of professionalism and breach of protocol. . I have previously attempted to contact ANZ regarding this matter and had no response so far  A $50 compensation to be processed into my account .,"letter of apology sent to customer requesting for details, so we can refund $0.03 . Declined compensation, and request for more information as to how this incident has impacted customer financially.",33,"I called ANZ to request to close my account . My account was closed with a outstanding balance which I was not informed of . At no point did the customer service representative offered to transfer the remaining balance to an external account . I am very disappointed. I am seeking $50 compensation for the lack of professionalism and breach of protocol. . I have previously attempted to contact ANZ regarding this matter and had no response so far  A $50 compensation to be processed into my account .Account closure processletter of apology sent to customer requesting for details, so we can refund $0.03 . Declined compensation, and request for more information as to how this incident has impacted customer financially.33",0.0,0.0
26664,COM-503940,COM-503940_1,interest on cash advance,"SITUATION  * customer not happy that his charged  interest on cash advance, although he pays the full amount of cash advance he still pays the interest. * his argument is similar to a loan that he would be repaying that if his borrows $100.00 and pays back the full $100.00, interest should only be charged from the loan was taken out until when it was paid.  I advised him that loan are different to credit card and that until the statements closes he will be charged interest . having paid the cash advance fee will not sop interest charges.  Customer not happy with this answer, wants this escalated",RESOLUTION  * educated customer on T&Cs of fees and charges to credit cards,33,"SITUATION  * customer not happy that his charged  interest on cash advance, although he pays the full amount of cash advance he still pays the interest. * his argument is similar to a loan that he would be repaying that if his borrows $100.00 and pays back the full $100.00, interest should only be charged from the loan was taken out until when it was paid.  I advised him that loan are different to credit card and that until the statements closes he will be charged interest . having paid the cash advance fee will not sop interest charges.  Customer not happy with this answer, wants this escalatedinterest on cash advanceRESOLUTION  * educated customer on T&Cs of fees and charges to credit cards33",0.0,0.0
26670,COM-504027,COM-504027_1,"received a call from Glen Brennan  ided customer went to the branch , and as per new policy customer have to disclose your personal detail at the reception. Customer went to Mandrah and Claremont branches in WA S. Customer feedback received as per new policy customer have to disclose their  personal detail at the reception before talking to teller, customer prefer old system to get a ticket and wait for Teller.","received a call from Glen Brennan  ided  customer went to the branch , and as per new policy customer have to disclose your personal detail at the reception. Customer went to Mandrah and Claremont branches in WA   S. Customer feedback received as per new policy customer have to disclose their  personal detail at the reception before talking to teller, customer prefer old system to get a ticket and wait for Teller.",feedback provided. letter sent.,33,"received a call from Glen Brennan  ided  customer went to the branch , and as per new policy customer have to disclose your personal detail at the reception. Customer went to Mandrah and Claremont branches in WA   S. Customer feedback received as per new policy customer have to disclose their  personal detail at the reception before talking to teller, customer prefer old system to get a ticket and wait for Teller.received a call from Glen Brennan  ided customer went to the branch , and as per new policy customer have to disclose your personal detail at the reception. Customer went to Mandrah and Claremont branches in WA S. Customer feedback received as per new policy customer have to disclose their  personal detail at the reception before talking to teller, customer prefer old system to get a ticket and wait for Teller.feedback provided. letter sent.33",0.0,0.0
26671,COM-504033,COM-504033_1,Customer not happy with the annual fees and interest charged on a closed card.,Customer not happy with the annual fees and interest charged on a closed card.,I apologised to the customer. I advised will refund the outstanding fees and charges and customer will receive a final statement advising of zero balance.  Customer advised appreciative of the outcome.,33,Customer not happy with the annual fees and interest charged on a closed card.Customer not happy with the annual fees and interest charged on a closed card.I apologised to the customer. I advised will refund the outstanding fees and charges and customer will receive a final statement advising of zero balance.  Customer advised appreciative of the outcome.33,0.0,0.0
26674,COM-504083,COM-504083_1,Customer unhappy with Falcon's customer service.,"Customers account was accessed without authorisation and blocked by Falcon Fraud Detection team on 22 April 2018. When customer called Falcon in regards to the locked card, customer was advised her lost money would be refunded yet customer not happy with customer service she received from Falcon.  Customer visited Mount Ommaney Branch BSB 4295 for update on the unauthorised transactions on 24 April 2018. Was advised it would take two to three weeks for investigation. Customer unhappy with Consultant Christine for suspecting the transactions were made by customers family customers.  Customer visited Mount Ommaney branch gain on 8 May 2018 due to unauthorised transactions were debited on 26 April 2018. Was advised by Consultant Christine that she had to fill a form due to transactions had gone through. Customer unhappy with Christine not being able to disclose the information during her first visit.",I apologised to the customer for the inconvenience and advised that feedback will be provided to the relevant team for internal review.,33,"Customers account was accessed without authorisation and blocked by Falcon Fraud Detection team on 22 April 2018. When customer called Falcon in regards to the locked card, customer was advised her lost money would be refunded yet customer not happy with customer service she received from Falcon.  Customer visited Mount Ommaney Branch BSB 4295 for update on the unauthorised transactions on 24 April 2018. Was advised it would take two to three weeks for investigation. Customer unhappy with Consultant Christine for suspecting the transactions were made by customers family customers.  Customer visited Mount Ommaney branch gain on 8 May 2018 due to unauthorised transactions were debited on 26 April 2018. Was advised by Consultant Christine that she had to fill a form due to transactions had gone through. Customer unhappy with Christine not being able to disclose the information during her first visit.Customer unhappy with Falcon's customer service.I apologised to the customer for the inconvenience and advised that feedback will be provided to the relevant team for internal review.33",0.0,0.0
26676,COM-504083,COM-504083_3,Customer unhappy with Falcon's customer service.,"Customers account was accessed without authorisation and blocked by Falcon Fraud Detection team on 22 April 2018. When customer called Falcon in regards to the locked card, customer was advised her lost money would be refunded yet customer not happy with customer service she received from Falcon.  Customer visited Mount Ommaney Branch BSB 4295 for update on the unauthorised transactions on 24 April 2018. Was advised it would take two to three weeks for investigation. Customer unhappy with Consultant Christine for suspecting the transactions were made by customers family customers.  Customer visited Mount Ommaney branch gain on 8 May 2018 due to unauthorised transactions were debited on 26 April 2018. Was advised by Consultant Christine that she had to fill a form due to transactions had gone through. Customer unhappy with Christine not being able to disclose the information during her first visit.",I apologised to the customer for the inconvenience and advised that feedback will be provided to the relevant team for internal review.,33,"Customers account was accessed without authorisation and blocked by Falcon Fraud Detection team on 22 April 2018. When customer called Falcon in regards to the locked card, customer was advised her lost money would be refunded yet customer not happy with customer service she received from Falcon.  Customer visited Mount Ommaney Branch BSB 4295 for update on the unauthorised transactions on 24 April 2018. Was advised it would take two to three weeks for investigation. Customer unhappy with Consultant Christine for suspecting the transactions were made by customers family customers.  Customer visited Mount Ommaney branch gain on 8 May 2018 due to unauthorised transactions were debited on 26 April 2018. Was advised by Consultant Christine that she had to fill a form due to transactions had gone through. Customer unhappy with Christine not being able to disclose the information during her first visit.Customer unhappy with Falcon's customer service.I apologised to the customer for the inconvenience and advised that feedback will be provided to the relevant team for internal review.33",0.0,0.0
26678,COM-504110,COM-504110_2,"Account closed, however further interest accrued, customer receiving advice account in arrears","registration Dispute summary	I paid off my credit card and was given a pay out figure from ANZ. A couple of months later I get an SMS saying my minimum payment is due. I had not been sent any notification that there was anything left over after I had paid my balance. I didn't receive anything in the mail nor had I been sent an email notification saying I had a statement. Upon further investigation through the statements section I found the latest statement. The statement itself is marked CLOSED. The summary states ""This account is closed"". I have paid the minimum due now however everything on internet banking shows its closed, statement notification has been turned off by ANZ, and had I not had SMS turned on I'd never have known there was a balance. In the age of Comprehensive Credit Reporting this could've been quite an issue. The reason why I'm raising this complaint is because there is likely to be many hundreds potentially thousands of people who have closed accounts with ANZ who have no idea there are balances owing. ANZ is basically hiding these balances through the process of closing. In hindsight I closed off a credit card with Bank of Melbourne and when interest was calculated and a balance was still owing, the credit card reappeared on my banking app and I was easily able to transfer and get it closed. Bank of Melbourne even advised me this would happen so I was more then read.   Outcome requested	Fair and reasonable outcome would be ANZ investigating this process and ensuring that customers are not unfairly paying additional fees or at worse had negative credit reporting due to their processes hiding balances from customers. Having spent the past 13 years at ANZ I know raising this directly with them would not see results.","Apologized for the poor experience. Customer advised he is not happy that ANZ has hidden the charges owing on the account and if he would not have got the text msg he would have never known that the account is in arrears. Explained to him ANZ is not hiding anything, otherwise he would not have received the text re the same.  Online statements are stopped once the account is closed hence why he would have been getting email alerts re the account statement is there but will not be available on IB as per the IB process. Advised will pass on his feedback to be addressed internally. Explained him as he made teh payment of 24 K on 14/02, however the aststement closes on 21/02 and teh account was closed on 20/02, interest was accured for that period wheich kept as a balance on the account and every cycle generating further interest. As a valued customer and once off gwg happy to reverse the interest and make the account Nil bal so it closes completely and no further interest is accured. he accepted this in full and final resolution to his compliant. Advised will send letter and await acceptance. Customer Ok. Acceptance received. GWG done as commercial decision.",33,"registration Dispute summary	I paid off my credit card and was given a pay out figure from ANZ. A couple of months later I get an SMS saying my minimum payment is due. I had not been sent any notification that there was anything left over after I had paid my balance. I didn't receive anything in the mail nor had I been sent an email notification saying I had a statement. Upon further investigation through the statements section I found the latest statement. The statement itself is marked CLOSED. The summary states ""This account is closed"". I have paid the minimum due now however everything on internet banking shows its closed, statement notification has been turned off by ANZ, and had I not had SMS turned on I'd never have known there was a balance. In the age of Comprehensive Credit Reporting this could've been quite an issue. The reason why I'm raising this complaint is because there is likely to be many hundreds potentially thousands of people who have closed accounts with ANZ who have no idea there are balances owing. ANZ is basically hiding these balances through the process of closing. In hindsight I closed off a credit card with Bank of Melbourne and when interest was calculated and a balance was still owing, the credit card reappeared on my banking app and I was easily able to transfer and get it closed. Bank of Melbourne even advised me this would happen so I was more then read.   Outcome requested	Fair and reasonable outcome would be ANZ investigating this process and ensuring that customers are not unfairly paying additional fees or at worse had negative credit reporting due to their processes hiding balances from customers. Having spent the past 13 years at ANZ I know raising this directly with them would not see results.Account closed, however further interest accrued, customer receiving advice account in arrearsApologized for the poor experience. Customer advised he is not happy that ANZ has hidden the charges owing on the account and if he would not have got the text msg he would have never known that the account is in arrears. Explained to him ANZ is not hiding anything, otherwise he would not have received the text re the same.  Online statements are stopped once the account is closed hence why he would have been getting email alerts re the account statement is there but will not be available on IB as per the IB process. Advised will pass on his feedback to be addressed internally. Explained him as he made teh payment of 24 K on 14/02, however the aststement closes on 21/02 and teh account was closed on 20/02, interest was accured for that period wheich kept as a balance on the account and every cycle generating further interest. As a valued customer and once off gwg happy to reverse the interest and make the account Nil bal so it closes completely and no further interest is accured. he accepted this in full and final resolution to his compliant. Advised will send letter and await acceptance. Customer Ok. Acceptance received. GWG done as commercial decision.33",0.0,0.0
26681,COM-504148,COM-504148_1,Customer hasn't been received the credit balance on his ANZ Low Rate when he requested to close the account,Customer closed credit card on 8/5/2018 and there was a credit of $150 on the card. Customer has been advised that the balance will be transferred and will receive within 3-4 business days but it hasnt been received. Customer called again today and we advised that it will take another 3-5 business days and customer not happy about that. Customer is seeking to get the fund now.,"Apologised to customer about the inconvenience, advised that I will monitor the payment in the next 3-5 working days Advised that I will credit $50 gwg due to inconvenience. Customer is ok with that",33,"Customer closed credit card on 8/5/2018 and there was a credit of $150 on the card. Customer has been advised that the balance will be transferred and will receive within 3-4 business days but it hasnt been received. Customer called again today and we advised that it will take another 3-5 business days and customer not happy about that. Customer is seeking to get the fund now.Customer hasn't been received the credit balance on his ANZ Low Rate when he requested to close the accountApologised to customer about the inconvenience, advised that I will monitor the payment in the next 3-5 working days Advised that I will credit $50 gwg due to inconvenience. Customer is ok with that33",0.0,0.0
26690,COM-504246,COM-504246_1,Guarantor removal,"The customer's property is being used as a guarantor for an overdraft facility on her ex husbands business account. She is angry that previously when the account was brought down to zero that she wasn't notified and could have had the facility closed. The customer is angry that her ex husband was able to re-activate the overdraft (I don't understand when we actually stopped it) and the customer is also angry that she was not advised that a hard hold could be placed on the account - the account has a debt of $15,586.59 of which the customer believes we are liable.",$2K non fin loss compensation as gwg,33,"The customer's property is being used as a guarantor for an overdraft facility on her ex husbands business account. She is angry that previously when the account was brought down to zero that she wasn't notified and could have had the facility closed. The customer is angry that her ex husband was able to re-activate the overdraft (I don't understand when we actually stopped it) and the customer is also angry that she was not advised that a hard hold could be placed on the account - the account has a debt of $15,586.59 of which the customer believes we are liable.Guarantor removal$2K non fin loss compensation as gwg33",0.0,0.0
26702,COM-504387,COM-504387_1,"Card issued as pervious card lost, address not updated on system. card went to incorrect address","customer ordered card in November as old card was expired, card was send to a branch and as branch was closed customer did not received the card.  Customer called again to get the replacement card, got address updated and card issued, but as address was not updated correctly card went at old address.   Customer called in again today to get the card. address was updated and card was ordered as lost and stolen.  Customer would like to pay for tickets and has good deal today so wanted card number on expiry date to purchase the ticket",$200 credit given to customer to cover cash advance fee and interest as goodwill,33,"customer ordered card in November as old card was expired, card was send to a branch and as branch was closed customer did not received the card.  Customer called again to get the replacement card, got address updated and card issued, but as address was not updated correctly card went at old address.   Customer called in again today to get the card. address was updated and card was ordered as lost and stolen.  Customer would like to pay for tickets and has good deal today so wanted card number on expiry date to purchase the ticketCard issued as pervious card lost, address not updated on system. card went to incorrect address$200 credit given to customer to cover cash advance fee and interest as goodwill33",0.0,0.0
26705,COM-504395,COM-504395_1,unhappy with lack of ANZ branch and ATM in this postcode,I am an ANZ customer living in Mt Gravatt Brisbane. I have been alarmed by the drop in service levels in this area this year. The local ANZ branch at Mt Gravatt plaza has been closed and the two ATMs have been removed.This means I now have to travel 5km to Garden City for a branch.While at Garden City recently for a meal I needed to withdraw cash. I found the ATM in the food court had also been removed. This meant I had to use a Redi ATM and pay a $2.50 fee. Will ANZ refund these fees where ANZ ATMs have been removed. ANZ are making huge profits so why is the service so poor.,acknowledged inconvenience caused. feedback captured. educated customer that removal of ANZ ATMs and closure of branch is organisational decision. unable to change outcome. feedback has been recorded and passed on to internal stakeholders.,33,I am an ANZ customer living in Mt Gravatt Brisbane. I have been alarmed by the drop in service levels in this area this year. The local ANZ branch at Mt Gravatt plaza has been closed and the two ATMs have been removed.This means I now have to travel 5km to Garden City for a branch.While at Garden City recently for a meal I needed to withdraw cash. I found the ATM in the food court had also been removed. This meant I had to use a Redi ATM and pay a $2.50 fee. Will ANZ refund these fees where ANZ ATMs have been removed. ANZ are making huge profits so why is the service so poor.unhappy with lack of ANZ branch and ATM in this postcodeacknowledged inconvenience caused. feedback captured. educated customer that removal of ANZ ATMs and closure of branch is organisational decision. unable to change outcome. feedback has been recorded and passed on to internal stakeholders.33,0.0,0.0
26709,COM-504451,COM-504451_2,"customer advised could not open a bank account as it was closing time, advised to come back the following day. Customer entered whilst branch doors still open","Customer not happy with the service that he received at the ANZ shell harbour branch yesterday when he went to open an account, entered whilst the branch was still open and was advised that needs to come back the following day to open an account, could not assist him as they were in the process of closing. Customer also not happy that ANZ is offshoring to the Philippines and India, believes it does not resent an Australia & new Zealand institute",Apologised to customer and advised that feedback will sent as part of his complaint to the relevant business areas,33,"Customer not happy with the service that he received at the ANZ shell harbour branch yesterday when he went to open an account, entered whilst the branch was still open and was advised that needs to come back the following day to open an account, could not assist him as they were in the process of closing. Customer also not happy that ANZ is offshoring to the Philippines and India, believes it does not resent an Australia & new Zealand institutecustomer advised could not open a bank account as it was closing time, advised to come back the following day. Customer entered whilst branch doors still openApologised to customer and advised that feedback will sent as part of his complaint to the relevant business areas33",0.0,0.0
26718,COM-504546,COM-504546_1,"customer has advised on 27/04/2018 re-financed outside of ANZ - customer was told wont be charged the breakfree package fee. was then charged on 10/05/2018, customer is seeking fee to be reversed and then to withdraw the funds to close account.","customer has advised on 27/04/2018 re-financed outside of ANZ - customer was told wont be charged the breakfree package fee. was then charged on 10/05/2018, customer is seeking fee to be reversed and then to withdraw the funds to close account.","fee has been credited to customers account, funds have been withdrawn and account has been closed. apologised for the issue.",33,"customer has advised on 27/04/2018 re-financed outside of ANZ - customer was told wont be charged the breakfree package fee. was then charged on 10/05/2018, customer is seeking fee to be reversed and then to withdraw the funds to close account.customer has advised on 27/04/2018 re-financed outside of ANZ - customer was told wont be charged the breakfree package fee. was then charged on 10/05/2018, customer is seeking fee to be reversed and then to withdraw the funds to close account.fee has been credited to customers account, funds have been withdrawn and account has been closed. apologised for the issue.33",0.0,0.0
26723,COM-504580,COM-504580_1,Fees charged to account not disclosed,Customer believes she was advised her 3 accounts would not incur any fees.  Customer is requesting all fees be waived for future.,educated customer about GST accounts. offered $500 to avoid progression to FOS. web voucher process. closing concern,33,Customer believes she was advised her 3 accounts would not incur any fees.  Customer is requesting all fees be waived for future.Fees charged to account not disclosededucated customer about GST accounts. offered $500 to avoid progression to FOS. web voucher process. closing concern33,0.0,0.0
26726,COM-504581,COM-504581_3,-poor service by branch manager from the Wangaratta branch.,-poor service by branch manager at Wangaratta branch. -issue with close home loan account ending 9442 -interest charges on account once the loan was paid off.,Provided details written response as per request. Customer requested for response in writing only.,33,-poor service by branch manager at Wangaratta branch. -issue with close home loan account ending 9442 -interest charges on account once the loan was paid off.-poor service by branch manager from the Wangaratta branch.Provided details written response as per request. Customer requested for response in writing only.33,0.0,0.0
26740,COM-504761,COM-504761_1,Compliments actioned by BLR - Template 44 Compliment,"Compliment   I was trying to get assistance with cash flow for our small business. I was referred to the Geelong small business department, I found this a very difficult process as I was offered little assistance/support. I was frustrated to the point I was ready to close all my ANZ accounts and take my business elsewhere. Which I told the person 'helping' me to put my application on hold as I was going to look elsewhere, they did not try to offer any solution to stop me. I was then encouraged by the Waurn Pond branch to give the small business call centre a try first. I was promptly contacted by Hadi Muhammad who was fantastic! He listened to my needs, gave me options and advice, helped me through the application process. Always followed up with a call or an email. I made more progress and had more assistance with Hadi in two days then I did over a month with my local department. I think his service was amazing and it has convinced me to remain with ANZ.  I just wanted to acknowledge Hadi's work as without even knowing that I was ready to leave ANZ his help and advice was second to none.",Compliments actioned by BLR - Template 44 Compliment,33,"Compliment   I was trying to get assistance with cash flow for our small business. I was referred to the Geelong small business department, I found this a very difficult process as I was offered little assistance/support. I was frustrated to the point I was ready to close all my ANZ accounts and take my business elsewhere. Which I told the person 'helping' me to put my application on hold as I was going to look elsewhere, they did not try to offer any solution to stop me. I was then encouraged by the Waurn Pond branch to give the small business call centre a try first. I was promptly contacted by Hadi Muhammad who was fantastic! He listened to my needs, gave me options and advice, helped me through the application process. Always followed up with a call or an email. I made more progress and had more assistance with Hadi in two days then I did over a month with my local department. I think his service was amazing and it has convinced me to remain with ANZ.  I just wanted to acknowledge Hadi's work as without even knowing that I was ready to leave ANZ his help and advice was second to none.Compliments actioned by BLR - Template 44 ComplimentCompliments actioned by BLR - Template 44 Compliment33",0.0,0.0
26741,COM-504763,COM-504763_1,"Customer wanted all accounts to be closed from ANZ  Doncaster and be moved to Monee Ponds branch, also customer is not happy with the information and the service she had received from the mobile lender","Customer wanted all accounts to be closed from ANZ  Doncaster and be moved to Monee Ponds branch, also customer is not happy with the information and the service she had received from the mobile lender",requested more information as she did advise she would email it in,33,"Customer wanted all accounts to be closed from ANZ  Doncaster and be moved to Monee Ponds branch, also customer is not happy with the information and the service she had received from the mobile lenderCustomer wanted all accounts to be closed from ANZ  Doncaster and be moved to Monee Ponds branch, also customer is not happy with the information and the service she had received from the mobile lenderrequested more information as she did advise she would email it in33",0.0,0.0
26744,COM-504801,COM-504801_1,"customer has advised on 27/04/2018 re-financed outside of ANZ - customer was told wont be charged the breakfree package fee. was then charged on 10/05/2018, customer is seeking fee to be reversed and then to withdraw the funds to close account.","customer has advised on 27/04/2018 re-financed outside of ANZ - customer was told wont be charged the breakfree package fee. was then charged on 10/05/2018, customer is seeking fee to be reversed and then to withdraw the funds to close account.",com-504801 - Accounnt - OFFICE 3026 - In lieu of complaint COM-504546 and resolution tab not being able to be amended crediting dda office account as direct credit of $395.00 was applied from office account to customers account. $395.00 Auth Damian Madiona,33,"customer has advised on 27/04/2018 re-financed outside of ANZ - customer was told wont be charged the breakfree package fee. was then charged on 10/05/2018, customer is seeking fee to be reversed and then to withdraw the funds to close account.customer has advised on 27/04/2018 re-financed outside of ANZ - customer was told wont be charged the breakfree package fee. was then charged on 10/05/2018, customer is seeking fee to be reversed and then to withdraw the funds to close account.com-504801 - Accounnt - OFFICE 3026 - In lieu of complaint COM-504546 and resolution tab not being able to be amended crediting dda office account as direct credit of $395.00 was applied from office account to customers account. $395.00 Auth Damian Madiona33",0.0,0.0
26759,COM-504946,COM-504946_1,Customer is unhappy as she was not contacted about the refund of excess credit available on closed credit card account and unable to access the final statement as she had no other accounts with ANZ for Internet Banking.,Customer is unhappy as she was not contacted about the refund of excess credit available on his closed credit card account.   Customer never received a final statement via post or email. Instead he received an email that the statement was sent to his ANZ internet banking account.  Since the account was closed the internet banking account was disabled and had no access for statements. Customer advised the similar incident happened with her partner as well and wants us to change the account closing process and send out final statement account for inaccessible customer.,"Final response issued via CFMS, apology given.",33,"Customer is unhappy as she was not contacted about the refund of excess credit available on his closed credit card account.   Customer never received a final statement via post or email. Instead he received an email that the statement was sent to his ANZ internet banking account.  Since the account was closed the internet banking account was disabled and had no access for statements. Customer advised the similar incident happened with her partner as well and wants us to change the account closing process and send out final statement account for inaccessible customer.Customer is unhappy as she was not contacted about the refund of excess credit available on closed credit card account and unable to access the final statement as she had no other accounts with ANZ for Internet Banking.Final response issued via CFMS, apology given.33",0.0,0.0
